t	dbpedia
https://cso.kmi.open.ac.uk/topics/posterior_probability	http://dbpedia.org/resource/Posterior_probability
https://cso.kmi.open.ac.uk/topics/diversity_reception	http://dbpedia.org/resource/Diversity_scheme
https://cso.kmi.open.ac.uk/topics/radar_tracking	http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/non-gaussian_noise	http://dbpedia.org/resource/Noise
https://cso.kmi.open.ac.uk/topics/co-channel_interference	http://dbpedia.org/resource/Co-channel_interference
https://cso.kmi.open.ac.uk/topics/scale_parameter	http://dbpedia.org/resource/Scale_parameter
https://cso.kmi.open.ac.uk/topics/weibull_models	http://dbpedia.org/resource/Weibull_distribution
https://cso.kmi.open.ac.uk/topics/weibull_model	http://dbpedia.org/resource/Weibull_distribution
https://cso.kmi.open.ac.uk/topics/cumulative_distribution_function	http://dbpedia.org/resource/Cumulative_distribution_function
https://cso.kmi.open.ac.uk/topics/bidirectional_reflectance_distribution_functions	http://dbpedia.org/resource/Bidirectional_reflectance_distribution_function
https://cso.kmi.open.ac.uk/topics/radial_distribution_functions	http://dbpedia.org/resource/Radial_engine
https://cso.kmi.open.ac.uk/topics/space_diversity	http://dbpedia.org/resource/Antenna_diversity
https://cso.kmi.open.ac.uk/topics/diversity_combining	http://dbpedia.org/resource/Diversity_combining
https://cso.kmi.open.ac.uk/topics/ds-cdma	http://dbpedia.org/resource/Direct-sequence_spread_spectrum
https://cso.kmi.open.ac.uk/topics/phase_shift_keying	http://dbpedia.org/resource/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/trellis_codes	http://dbpedia.org/resource/Convolutional_code
https://cso.kmi.open.ac.uk/topics/multiple_antenna	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/smart_antennas	http://dbpedia.org/resource/Smart_antenna
https://cso.kmi.open.ac.uk/topics/smart_antenna	http://dbpedia.org/resource/Smart_antenna
https://cso.kmi.open.ac.uk/topics/space-time_coding	http://dbpedia.org/resource/Space–time_code
https://cso.kmi.open.ac.uk/topics/space_time_coding	http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space_time_code	http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space-time_codes	http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space_time_codes	http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/ds-cdma_system	http://dbpedia.org/resource/Direct-sequence_spread_spectrum
https://cso.kmi.open.ac.uk/topics/direct_sequence_code_division_multiple_access	http://dbpedia.org/resource/Direct-sequence_spread_spectrum
https://cso.kmi.open.ac.uk/topics/frequency_shift_keying	http://dbpedia.org/resource/Frequency-shift_keying
https://cso.kmi.open.ac.uk/topics/binary_phase_shift_keying	http://dbpedia.org/resource/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/quadrature_phase_shift_keying	http://dbpedia.org/resource/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/differential_phase-shift_keying	http://dbpedia.org/resource/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/differential_phase_shift_keying	http://dbpedia.org/resource/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/psk	http://dbpedia.org/resource/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/quadrature_amplitude_modulation	http://dbpedia.org/resource/Quadrature_amplitude_modulation
https://cso.kmi.open.ac.uk/topics/quadrature_amplitude_modulation_%28qam%29	http://dbpedia.org/resource/Quadrature_amplitude_modulation
https://cso.kmi.open.ac.uk/topics/space-time_trellis_codes	http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/trellis_coded_modulation	http://dbpedia.org/resource/Trellis_modulation
https://cso.kmi.open.ac.uk/topics/trellis-coded_modulation	http://dbpedia.org/resource/Trellis_modulation
https://cso.kmi.open.ac.uk/topics/joint_source_channel_coding	http://dbpedia.org/resource/Forward_error_correction
https://cso.kmi.open.ac.uk/topics/doppler_frequency_shift	http://dbpedia.org/resource/Frequency
https://cso.kmi.open.ac.uk/topics/bpsk_modulation	http://dbpedia.org/resource/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/bpsk	http://dbpedia.org/resource/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/qpsk	http://dbpedia.org/resource/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/qpsk_modulation	http://dbpedia.org/resource/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/radio_stations	http://dbpedia.org/resource/Radio
https://cso.kmi.open.ac.uk/topics/direct_sequence_systems	http://dbpedia.org/resource/Direct-sequence_spread_spectrum
https://cso.kmi.open.ac.uk/topics/satellite_links	http://dbpedia.org/resource/Satellite
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access_%28cdma%29_systems	http://dbpedia.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/satellite_ground_stations	http://dbpedia.org/resource/Satellite
https://cso.kmi.open.ac.uk/topics/satellite_system	http://dbpedia.org/resource/Satellite_television
https://cso.kmi.open.ac.uk/topics/uhf_rfid	http://dbpedia.org/resource/Ultra_high_frequency
https://cso.kmi.open.ac.uk/topics/transponder	http://dbpedia.org/resource/Transponder
https://cso.kmi.open.ac.uk/topics/ultra-high_frequency	http://dbpedia.org/resource/Ultra_high_frequency
https://cso.kmi.open.ac.uk/topics/rfid_tag_antennas	http://dbpedia.org/resource/Radio-frequency_identification
https://cso.kmi.open.ac.uk/topics/qam	http://dbpedia.org/resource/Quadrature_amplitude_modulation
https://cso.kmi.open.ac.uk/topics/adaptive_modulation	http://dbpedia.org/resource/Link_adaptation
https://cso.kmi.open.ac.uk/topics/adaptive_modulation_%28candidate%29	http://dbpedia.org/resource/Link_adaptation
https://cso.kmi.open.ac.uk/topics/sigma-delta_modulator	http://dbpedia.org/resource/Modulation
https://cso.kmi.open.ac.uk/topics/sigma-delta_modulation	http://dbpedia.org/resource/Delta-sigma_modulation
https://cso.kmi.open.ac.uk/topics/mimo_radar	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/reflector_antenna	http://dbpedia.org/resource/Reflector_(antenna)
https://cso.kmi.open.ac.uk/topics/stbc	http://dbpedia.org/resource/Samavesam_of_Telugu_Baptist_Churches
https://cso.kmi.open.ac.uk/topics/antenna_reflectors	http://dbpedia.org/resource/Reflector_(antenna)
https://cso.kmi.open.ac.uk/topics/full_rate	http://dbpedia.org/resource/Full_Rate
https://cso.kmi.open.ac.uk/topics/multiple-input_multiple-output_radars	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/phased_array_radar	http://dbpedia.org/resource/Phased_array
https://cso.kmi.open.ac.uk/topics/mutual_coupling_effects	http://dbpedia.org/resource/Coupling_(physics)
https://cso.kmi.open.ac.uk/topics/peak-to-average_power_ratio_reductions	http://dbpedia.org/resource/Crest_factor
https://cso.kmi.open.ac.uk/topics/space-time_block_codes	http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space_time_block_codes	http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space_time_block_code	http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space-time_block_coded	http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space-time_block_coding_%28stbc%29	http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space-time_block_coding	http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space_time_block_coding	http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/orthogonal_space-time_block_codes	http://dbpedia.org/resource/Orthogonality
https://cso.kmi.open.ac.uk/topics/smart_antenna_systems	http://dbpedia.org/resource/Smart_antenna
https://cso.kmi.open.ac.uk/topics/phd_filters	http://dbpedia.org/resource/Doctor_of_Philosophy
https://cso.kmi.open.ac.uk/topics/adjacent_channel_interference	http://dbpedia.org/resource/Adjacent-channel_interference
https://cso.kmi.open.ac.uk/topics/fuzzy_expert_systems	http://dbpedia.org/resource/Expert_system
https://cso.kmi.open.ac.uk/topics/fuzzy_expert_system	http://dbpedia.org/resource/Expert_system
https://cso.kmi.open.ac.uk/topics/fcm_algorithm	http://dbpedia.org/resource/Algorithm
https://cso.kmi.open.ac.uk/topics/fuzzy_c-means_algorithm	http://dbpedia.org/resource/Algorithm
https://cso.kmi.open.ac.uk/topics/semi-supervised_clustering	http://dbpedia.org/resource/Semi-supervised_learning
https://cso.kmi.open.ac.uk/topics/fuzzy_c-means_clustering	http://dbpedia.org/resource/Cluster_analysis
https://cso.kmi.open.ac.uk/topics/fuzzy_c_means_clustering	http://dbpedia.org/resource/Cluster_analysis
https://cso.kmi.open.ac.uk/topics/semi_active_suspension	http://dbpedia.org/resource/Active_suspension
https://cso.kmi.open.ac.uk/topics/semi-active_suspension	http://dbpedia.org/resource/Active_suspension
https://cso.kmi.open.ac.uk/topics/non-linear_vibrations	http://dbpedia.org/resource/Nonlinear_system
https://cso.kmi.open.ac.uk/topics/cutting_speed	http://dbpedia.org/resource/Speeds_and_feeds
https://cso.kmi.open.ac.uk/topics/spindle_speed	http://dbpedia.org/resource/Speeds_and_feeds
https://cso.kmi.open.ac.uk/topics/machining_parameters	http://dbpedia.org/resource/Machining
https://cso.kmi.open.ac.uk/topics/regenerative_braking	http://dbpedia.org/resource/Regenerative_brake
https://cso.kmi.open.ac.uk/topics/photon_mapping	http://dbpedia.org/resource/Photon_mapping
https://cso.kmi.open.ac.uk/topics/image_projection	http://dbpedia.org/resource/Projector
https://cso.kmi.open.ac.uk/topics/supervised_classification	http://dbpedia.org/resource/Supervised_learning
https://cso.kmi.open.ac.uk/topics/remote_sensing_image_classification	http://dbpedia.org/resource/Remote_sensing
https://cso.kmi.open.ac.uk/topics/synthetic_apertures	http://dbpedia.org/resource/Organic_compound
https://cso.kmi.open.ac.uk/topics/synthetic_aperture	http://dbpedia.org/resource/Organic_compound
https://cso.kmi.open.ac.uk/topics/polarographic_analysis	http://dbpedia.org/resource/Voltammetry
https://cso.kmi.open.ac.uk/topics/terrasar-x	http://dbpedia.org/resource/TerraSAR-X
https://cso.kmi.open.ac.uk/topics/phase_unwrapping	http://dbpedia.org/resource/Instantaneous_phase
https://cso.kmi.open.ac.uk/topics/inverse_synthetic_aperture_radar	http://dbpedia.org/resource/Inverse_synthetic-aperture_radar
https://cso.kmi.open.ac.uk/topics/inverse_synthetic_aperture_radar_%28isar%29	http://dbpedia.org/resource/Inverse_synthetic-aperture_radar
https://cso.kmi.open.ac.uk/topics/isar	http://dbpedia.org/resource/Isar
https://cso.kmi.open.ac.uk/topics/isar_imaging	http://dbpedia.org/resource/Isar
https://cso.kmi.open.ac.uk/topics/hyperspectral_imagery	http://dbpedia.org/resource/Hyperspectral_imaging
https://cso.kmi.open.ac.uk/topics/hyperspectral_image	http://dbpedia.org/resource/Hyperspectral_imaging
https://cso.kmi.open.ac.uk/topics/hyperspectral_images	http://dbpedia.org/resource/Hyperspectral_imaging
https://cso.kmi.open.ac.uk/topics/scattering_mechanisms	http://dbpedia.org/resource/Scattering
https://cso.kmi.open.ac.uk/topics/polarimetric_synthetic_aperture_radars	http://dbpedia.org/resource/Polarimetry
https://cso.kmi.open.ac.uk/topics/synthetic_aperture_sonar	http://dbpedia.org/resource/Synthetic_aperture_sonar
https://cso.kmi.open.ac.uk/topics/synthetic_aperture_imaging	http://dbpedia.org/resource/Organic_compound
https://cso.kmi.open.ac.uk/topics/envisat	http://dbpedia.org/resource/Envisat
https://cso.kmi.open.ac.uk/topics/hardware-in-the-loop_simulation	http://dbpedia.org/resource/Hardware-in-the-loop_simulation
https://cso.kmi.open.ac.uk/topics/ground_moving_target_indication	http://dbpedia.org/resource/Moving_target_indication
https://cso.kmi.open.ac.uk/topics/radar_polarimetry	http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/geodetic_satellites	http://dbpedia.org/resource/Geodesy
https://cso.kmi.open.ac.uk/topics/insar	http://dbpedia.org/resource/Interferometric_synthetic-aperture_radar
https://cso.kmi.open.ac.uk/topics/radarsat-2	http://dbpedia.org/resource/Radarsat-2
https://cso.kmi.open.ac.uk/topics/radarsat	http://dbpedia.org/resource/RADARSAT
https://cso.kmi.open.ac.uk/topics/radarsat_1	http://dbpedia.org/resource/RADARSAT
https://cso.kmi.open.ac.uk/topics/backscattering_coefficient	http://dbpedia.org/resource/Backscatter
https://cso.kmi.open.ac.uk/topics/backscattering_coefficients	http://dbpedia.org/resource/Backscatter
https://cso.kmi.open.ac.uk/topics/photoacoustic_spectroscopy	http://dbpedia.org/resource/Photoacoustic_spectroscopy
https://cso.kmi.open.ac.uk/topics/bistatic	http://dbpedia.org/resource/Bistatic_radar
https://cso.kmi.open.ac.uk/topics/photoacoustic_imaging	http://dbpedia.org/resource/Photoacoustic_imaging
https://cso.kmi.open.ac.uk/topics/synthetic_aperture_radar_images	http://dbpedia.org/resource/Synthetic_aperture_radar
https://cso.kmi.open.ac.uk/topics/photoacoustic_tomography	http://dbpedia.org/resource/Photoacoustic_imaging
https://cso.kmi.open.ac.uk/topics/bistatic_sar	http://dbpedia.org/resource/Bistatic_radar
https://cso.kmi.open.ac.uk/topics/bistatic_radars	http://dbpedia.org/resource/Bistatic_radar
https://cso.kmi.open.ac.uk/topics/bistatic_radar	http://dbpedia.org/resource/Bistatic_radar
https://cso.kmi.open.ac.uk/topics/synthetic_aperture_radar_imagery	http://dbpedia.org/resource/Synthetic_aperture_radar
https://cso.kmi.open.ac.uk/topics/envisat-1	http://dbpedia.org/resource/Envisat
https://cso.kmi.open.ac.uk/topics/tandem-x	http://dbpedia.org/resource/TanDEM-X
https://cso.kmi.open.ac.uk/topics/isar_images	http://dbpedia.org/resource/Isar
https://cso.kmi.open.ac.uk/topics/geophysical_prospecting	http://dbpedia.org/resource/Geophysics
https://cso.kmi.open.ac.uk/topics/specific_absorption_rate	http://dbpedia.org/resource/Specific_absorption_rate
https://cso.kmi.open.ac.uk/topics/specific_absorption_rate_%28sar%29	http://dbpedia.org/resource/Specific_absorption_rate
https://cso.kmi.open.ac.uk/topics/radar_reflection	http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/ground_penetrating_radar_systems	http://dbpedia.org/resource/Ground-penetrating_radar
https://cso.kmi.open.ac.uk/topics/ground_penetrating_radar_%28gpr%29	http://dbpedia.org/resource/Ground-penetrating_radar
https://cso.kmi.open.ac.uk/topics/ground_penetrating_radar	http://dbpedia.org/resource/Ground-penetrating_radar
https://cso.kmi.open.ac.uk/topics/radar_astronomy	http://dbpedia.org/resource/Radar_astronomy
https://cso.kmi.open.ac.uk/topics/meteorological_radar	http://dbpedia.org/resource/Weather_radar
https://cso.kmi.open.ac.uk/topics/landmine_detection	http://dbpedia.org/resource/Land_mine
https://cso.kmi.open.ac.uk/topics/polarimetric_radars	http://dbpedia.org/resource/Polarimetry
https://cso.kmi.open.ac.uk/topics/stokes_vector	http://dbpedia.org/resource/Stokes_parameters
https://cso.kmi.open.ac.uk/topics/ground-penetrating_radar_%28gpr%29	http://dbpedia.org/resource/Ground-penetrating_radar
https://cso.kmi.open.ac.uk/topics/ground-penetrating_radar	http://dbpedia.org/resource/Ground-penetrating_radar
https://cso.kmi.open.ac.uk/topics/weather_radar	http://dbpedia.org/resource/Weather_radar
https://cso.kmi.open.ac.uk/topics/trmm	http://dbpedia.org/resource/Tropical_Rainfall_Measuring_Mission
https://cso.kmi.open.ac.uk/topics/radar_interferometry	http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/grace	http://dbpedia.org/resource/Divine_grace
https://cso.kmi.open.ac.uk/topics/synthetic_aperture_radar_interferometry	http://dbpedia.org/resource/Synthetic_aperture_radar
https://cso.kmi.open.ac.uk/topics/multi-temporal_remote_sensing	http://dbpedia.org/resource/Remote_sensing
https://cso.kmi.open.ac.uk/topics/spacecraft_instruments	http://dbpedia.org/resource/Spacecraft
https://cso.kmi.open.ac.uk/topics/fourier_transform_spectrometers	http://dbpedia.org/resource/Fourier_transform_spectroscopy
https://cso.kmi.open.ac.uk/topics/spectral_band	http://dbpedia.org/resource/Spectral_bands
https://cso.kmi.open.ac.uk/topics/hyperspectral_sensors	http://dbpedia.org/resource/Hyperspectral_imaging
https://cso.kmi.open.ac.uk/topics/hyperspectral_image_analysis	http://dbpedia.org/resource/Hyperspectral_imaging
https://cso.kmi.open.ac.uk/topics/hyperspectral_image_processing	http://dbpedia.org/resource/Hyperspectral_imaging
https://cso.kmi.open.ac.uk/topics/hyperspectral_imaging_systems	http://dbpedia.org/resource/Hyperspectral_imaging
https://cso.kmi.open.ac.uk/topics/spectral_signature	http://dbpedia.org/resource/Spectral_signature
https://cso.kmi.open.ac.uk/topics/endmembers	http://dbpedia.org/resource/Endmember
https://cso.kmi.open.ac.uk/topics/endmember_extraction	http://dbpedia.org/resource/Endmember
https://cso.kmi.open.ac.uk/topics/hyperspectral_unmixing	http://dbpedia.org/resource/Hyperspectral_imaging
https://cso.kmi.open.ac.uk/topics/multispectral_imaging	http://dbpedia.org/resource/Multispectral_image
https://cso.kmi.open.ac.uk/topics/multi-spectral_imaging_systems	http://dbpedia.org/resource/Multispectral_image
https://cso.kmi.open.ac.uk/topics/multi-spectral_imaging	http://dbpedia.org/resource/Multispectral_image
https://cso.kmi.open.ac.uk/topics/synthetic_speech	http://dbpedia.org/resource/Speech_synthesis
https://cso.kmi.open.ac.uk/topics/text-to-speech	http://dbpedia.org/resource/Speech_synthesis
https://cso.kmi.open.ac.uk/topics/speaker_recognition	http://dbpedia.org/resource/Speaker_recognition
https://cso.kmi.open.ac.uk/topics/speaker_verification	http://dbpedia.org/resource/Speaker_recognition
https://cso.kmi.open.ac.uk/topics/speaker_identification	http://dbpedia.org/resource/Speaker_recognition
https://cso.kmi.open.ac.uk/topics/cepstral_features	http://dbpedia.org/resource/Cepstrum
https://cso.kmi.open.ac.uk/topics/speaker_verification_system	http://dbpedia.org/resource/Speaker_recognition
https://cso.kmi.open.ac.uk/topics/speaker_recognition_system	http://dbpedia.org/resource/Speaker_recognition
https://cso.kmi.open.ac.uk/topics/speaker_identification_systems	http://dbpedia.org/resource/Speaker_recognition
https://cso.kmi.open.ac.uk/topics/robust_speech_recognition	http://dbpedia.org/resource/Speech_recognition
https://cso.kmi.open.ac.uk/topics/speech_recognition_systems	http://dbpedia.org/resource/Speech_recognition
https://cso.kmi.open.ac.uk/topics/speech_recognizer	http://dbpedia.org/resource/Speech_recognition
https://cso.kmi.open.ac.uk/topics/speech_recognition_performance	http://dbpedia.org/resource/Speech_recognition
https://cso.kmi.open.ac.uk/topics/cepstral_coefficients	http://dbpedia.org/resource/Cepstrum
https://cso.kmi.open.ac.uk/topics/cepstral	http://dbpedia.org/resource/Cepstrum
https://cso.kmi.open.ac.uk/topics/mel-frequency_cepstral_coefficients	http://dbpedia.org/resource/Cepstrum
https://cso.kmi.open.ac.uk/topics/language_acquisition	http://dbpedia.org/resource/Language_acquisition
https://cso.kmi.open.ac.uk/topics/magnetostrictive_devices	http://dbpedia.org/resource/Magnetostriction
https://cso.kmi.open.ac.uk/topics/communication_aids_for_disabled	http://dbpedia.org/resource/Speech-generating_device
https://cso.kmi.open.ac.uk/topics/speech_compression	http://dbpedia.org/resource/Speech_coding
https://cso.kmi.open.ac.uk/topics/speech_recognition_technology	http://dbpedia.org/resource/Speech_recognition
https://cso.kmi.open.ac.uk/topics/triaxial_accelerometer	http://dbpedia.org/resource/Accelerometer
https://cso.kmi.open.ac.uk/topics/accelerometer_data	http://dbpedia.org/resource/Accelerometer
https://cso.kmi.open.ac.uk/topics/wearable_computing	http://dbpedia.org/resource/Wearable_computer
https://cso.kmi.open.ac.uk/topics/cepstral_analysis	http://dbpedia.org/resource/Cepstrum
https://cso.kmi.open.ac.uk/topics/communication_aids_for_nonvocal_persons	http://dbpedia.org/resource/Speech-generating_device
https://cso.kmi.open.ac.uk/topics/aac	http://dbpedia.org/resource/Advanced_Audio_Coding
https://cso.kmi.open.ac.uk/topics/music_genre_classification	http://dbpedia.org/resource/Music_genre
https://cso.kmi.open.ac.uk/topics/music_database	http://dbpedia.org/resource/List_of_online_music_databases
https://cso.kmi.open.ac.uk/topics/music_genre	http://dbpedia.org/resource/Music_genre
https://cso.kmi.open.ac.uk/topics/mp3_compression	http://dbpedia.org/resource/MP3
https://cso.kmi.open.ac.uk/topics/blind_separation	http://dbpedia.org/resource/Visual_impairment
https://cso.kmi.open.ac.uk/topics/emotion_models	http://dbpedia.org/resource/Emotion
https://cso.kmi.open.ac.uk/topics/word_learning	http://dbpedia.org/resource/Vocabulary_development
https://cso.kmi.open.ac.uk/topics/magnetostriction	http://dbpedia.org/resource/Magnetostriction
https://cso.kmi.open.ac.uk/topics/vibration_monitoring	http://dbpedia.org/resource/Vibration
https://cso.kmi.open.ac.uk/topics/laser_doppler_vibrometry	http://dbpedia.org/resource/Laser
https://cso.kmi.open.ac.uk/topics/fiber_bragg_grating_sensors	http://dbpedia.org/resource/Fiber_Bragg_grating
https://cso.kmi.open.ac.uk/topics/fiber_bragg_grating_sensor	http://dbpedia.org/resource/Fiber_Bragg_grating
https://cso.kmi.open.ac.uk/topics/acoustic_wave_propagation	http://dbpedia.org/resource/Acoustic_wave
https://cso.kmi.open.ac.uk/topics/acoustic_wave_transmission	http://dbpedia.org/resource/Acoustic_wave
https://cso.kmi.open.ac.uk/topics/sound_pressure_level	http://dbpedia.org/resource/Sound_pressure
https://cso.kmi.open.ac.uk/topics/acoustic_radiation_force	http://dbpedia.org/resource/Acoustic_radiation_force
https://cso.kmi.open.ac.uk/topics/emd	http://dbpedia.org/resource/Electro-Motive_Diesel
https://cso.kmi.open.ac.uk/topics/intrinsic_mode_functions	http://dbpedia.org/resource/Hilbert–Huang_transform
https://cso.kmi.open.ac.uk/topics/ensemble_empirical_mode_decomposition	http://dbpedia.org/resource/Hilbert–Huang_transform
https://cso.kmi.open.ac.uk/topics/emd_method	http://dbpedia.org/resource/Electro-Motive_Diesel
https://cso.kmi.open.ac.uk/topics/acoustic_noise	http://dbpedia.org/resource/Noise
https://cso.kmi.open.ac.uk/topics/noise_source	http://dbpedia.org/resource/Noise
https://cso.kmi.open.ac.uk/topics/ambient_noise	http://dbpedia.org/resource/Background_noise
https://cso.kmi.open.ac.uk/topics/noise_abatement	http://dbpedia.org/resource/Noise_control
https://cso.kmi.open.ac.uk/topics/ica_algorithms	http://dbpedia.org/resource/Ica_Region
https://cso.kmi.open.ac.uk/topics/hidden_markov_models	http://dbpedia.org/resource/Hidden_Markov_model
https://cso.kmi.open.ac.uk/topics/hidden_markov_models_%28hmms%29	http://dbpedia.org/resource/Hidden_Markov_model
https://cso.kmi.open.ac.uk/topics/hidden_markov_models_%28hmm%29	http://dbpedia.org/resource/Hidden_Markov_model
https://cso.kmi.open.ac.uk/topics/baum-welch_algorithm	http://dbpedia.org/resource/Baum–Welch_algorithm
https://cso.kmi.open.ac.uk/topics/markov_random_field_model	http://dbpedia.org/resource/Markov_random_field
https://cso.kmi.open.ac.uk/topics/markov_random_field_models	http://dbpedia.org/resource/Markov_random_field
https://cso.kmi.open.ac.uk/topics/steel_frame	http://dbpedia.org/resource/Steel_frame
https://cso.kmi.open.ac.uk/topics/viterbi_decoder	http://dbpedia.org/resource/Viterbi_decoder
https://cso.kmi.open.ac.uk/topics/hidden_markov_model	http://dbpedia.org/resource/Hidden_Markov_model
https://cso.kmi.open.ac.uk/topics/hidden_markov_model_%28hmm%29	http://dbpedia.org/resource/Hidden_Markov_model
https://cso.kmi.open.ac.uk/topics/camera_phone	http://dbpedia.org/resource/Camera_phone
https://cso.kmi.open.ac.uk/topics/cell_phone	http://dbpedia.org/resource/Mobile_phone
https://cso.kmi.open.ac.uk/topics/cell_phones	http://dbpedia.org/resource/Cell_(biology)
https://cso.kmi.open.ac.uk/topics/smart_phone	http://dbpedia.org/resource/Smartphone
https://cso.kmi.open.ac.uk/topics/smartphone	http://dbpedia.org/resource/Smartphone
https://cso.kmi.open.ac.uk/topics/smart_phones	http://dbpedia.org/resource/Smartphone
https://cso.kmi.open.ac.uk/topics/telephone_systems	http://dbpedia.org/resource/Telephone
https://cso.kmi.open.ac.uk/topics/cellular_telephones	http://dbpedia.org/resource/Mobile_phone
https://cso.kmi.open.ac.uk/topics/public_switched_telephone_network	http://dbpedia.org/resource/Public_switched_telephone_network
https://cso.kmi.open.ac.uk/topics/smart-phone_applications	http://dbpedia.org/resource/Smartphone
https://cso.kmi.open.ac.uk/topics/android_%28operating_system%29	http://dbpedia.org/resource/Android_(operating_system)
https://cso.kmi.open.ac.uk/topics/ios	http://dbpedia.org/resource/IOS
https://cso.kmi.open.ac.uk/topics/ipad	http://dbpedia.org/resource/IPad
https://cso.kmi.open.ac.uk/topics/ip_telephony	http://dbpedia.org/resource/Voice_over_IP
https://cso.kmi.open.ac.uk/topics/text_messaging	http://dbpedia.org/resource/Text_messaging
https://cso.kmi.open.ac.uk/topics/computer_assisted_language_learning	http://dbpedia.org/resource/Computer-assisted_language_learning
https://cso.kmi.open.ac.uk/topics/computer-assisted_language_learning	http://dbpedia.org/resource/Computer-assisted_language_learning
https://cso.kmi.open.ac.uk/topics/likelihood_ratios	http://dbpedia.org/resource/Likelihood_ratios_in_diagnostic_testing
https://cso.kmi.open.ac.uk/topics/metro_networks	http://dbpedia.org/resource/Metro_Networks
https://cso.kmi.open.ac.uk/topics/network_performance	http://dbpedia.org/resource/Network_performance
https://cso.kmi.open.ac.uk/topics/physical-layer_network_coding	http://dbpedia.org/resource/Linear_network_coding
https://cso.kmi.open.ac.uk/topics/piecewise_linear	http://dbpedia.org/resource/Piecewise_linear_function
https://cso.kmi.open.ac.uk/topics/biometric_recognition	http://dbpedia.org/resource/Biometrics
https://cso.kmi.open.ac.uk/topics/biometric_features	http://dbpedia.org/resource/Biometrics
https://cso.kmi.open.ac.uk/topics/jpeg2000_compression	http://dbpedia.org/resource/JPEG_2000
https://cso.kmi.open.ac.uk/topics/decomposition_level	http://dbpedia.org/resource/Decomposition
https://cso.kmi.open.ac.uk/topics/daubechies_wavelet	http://dbpedia.org/resource/Daubechies_wavelet
https://cso.kmi.open.ac.uk/topics/digital_image_watermarking	http://dbpedia.org/resource/Digital_image
https://cso.kmi.open.ac.uk/topics/wavelet_basis	http://dbpedia.org/resource/Wavelet
https://cso.kmi.open.ac.uk/topics/discrete_wavelet_transform	http://dbpedia.org/resource/Discrete_wavelet_transform
https://cso.kmi.open.ac.uk/topics/discrete_wavelet_transform_%28dwt%29	http://dbpedia.org/resource/Discrete_wavelet_transform
https://cso.kmi.open.ac.uk/topics/embedding_process	http://dbpedia.org/resource/Embedding
https://cso.kmi.open.ac.uk/topics/image_steganography	http://dbpedia.org/resource/Steganography
https://cso.kmi.open.ac.uk/topics/steganographic_algorithms	http://dbpedia.org/resource/Steganography
https://cso.kmi.open.ac.uk/topics/embedding_rates	http://dbpedia.org/resource/Embedding
https://cso.kmi.open.ac.uk/topics/steganographic_schemes	http://dbpedia.org/resource/Steganography
https://cso.kmi.open.ac.uk/topics/fortran_90	http://dbpedia.org/resource/Fortran
https://cso.kmi.open.ac.uk/topics/corrosion_prevention	http://dbpedia.org/resource/Corrosion
https://cso.kmi.open.ac.uk/topics/electric_network_synthesis	http://dbpedia.org/resource/Network_synthesis_filters
https://cso.kmi.open.ac.uk/topics/circuit_analysis	http://dbpedia.org/resource/Network_analysis_(electrical_circuits)
https://cso.kmi.open.ac.uk/topics/network_analyzer	http://dbpedia.org/resource/Packet_analyzer
https://cso.kmi.open.ac.uk/topics/linear_integrated_circuits	http://dbpedia.org/resource/Integrated_circuit
